ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE,
FUTURE STAR ENGLISH BOARDING SCHOOOL SYANGJA,Syangja,Private,2060,
"SUNRISE ANGREJI AAWASHIYA VIDHYALAYA, SYANGJA",Syangja,Private,2060,
SATAUN CHANDI CABLE NETWORK PVT. LTD.,Syangja,Private,2060,
SYANGJA EDUCATIONAL ACADEMY,Syangja,Private,2060,
SIDDHARTHA ENGLISH SCHOOL SYANGJA,Syangja,Private,2060,
BHU.PU. SAINIK COMMUNITY ACADEMY,Syangja,Private,2060,
GARHAUN KALIKA CABLE NETWORK,Syangja,Private,2060,
CHACKRAKAMALA CONCRETE BLOCK UDHYOG,Syangja,Private,2060,
SIDDHA RAM HOUSING TATHA NIRMAN COMPANY,Syangja,Private,2061,
CHUDAMANI MEMOREAL ENGLISH BOARDING SCHOOL,Syangja,Private,2061,
SUVAYATRA CABLE NETWORK,Syangja,Private,2061,
BUDDHA MEMORIAL ANGREJI AAWASHIYA VIDHYALAYA,Syangja,Private,2061,
HIMALAYAN ENGLISH BOARDING SCHOOL SHYANGJA,Syangja,Private,2061,
Shree Baljyoti Higher Secodary Boarding School Syangja,Syangja,Private,2061,
JAGATRADEVI CABLE NETWORK,Syangja,Private,2061,
ALAMDEVI ENGLISH SCHOOL SYANGJA,Syangja,Private,2061,
Crystal Investments Company,Syangja,Private,2061,
BIRGHA ENGLISH BOARDING SCHOOL,Syangja,Private,2061,
THE EXCELLENT BOARDING SCHOOL,Syangja,Private,2061,
HIMANCHAL GOBAR GAS NIRMAN TATHA URJA,Syangja,Private,2061,
SANTOSHI GRILL UDHYOG & ENGINEERING,Syangja,Private,2061,
Citizen International,Syangja,Public,2061,
DAHARE DEURALI CABLE T.V. NETWORK,Syangja,Private,2061,
SHRESTHA CHAPAKOT SPACE CABLE NETWORK,Syangja,Private,2061,
PHEDIKHOLA CABLE T.V.,Syangja,Private,2062,
SHIDDHESHWOR CABLE NETWORK,Syangja,Private,2062,
JANASEWA CABLE NETWORK,Syangja,Private,2062,
UPAKAR MONEY TRANSFER,Syangja,Private,2062,
SHIVA BHAKTI CABLE NETWORK,Syangja,Private,2062,
DEURALI SUN SHINE BOARDING ENGLISH SCHOOL,Syangja,Private,2062,
SAGAR AND SUSAN CABLE NETWORK,Syangja,Private,2062,
SYANGJA MONEY EXPRESS,Syangja,Private,2062,
RAMCHEDEVI MONEY TRANSFER,Syangja,Private,2062,
AANDHIKHOLA MONEY EXPRESS,Syangja,Private,2062,
ARJUN CHAUPARI CHILDRENS ACADEMY,Syangja,Private,2062,
FAMOUS ENGLISH SCHOOL,Syangja,Private,2062,
GALYANG ENGLISH BOARDING SCHOOL,Syangja,Private,2062,
G.T.S. CONSTRUCTION,Syangja,Private,2063,
PASHCHIMANCHAL MONEYGRAM,Syangja,Private,2063,
SURYODAYA VISION LINK,Syangja,Private,2063,
SANKHAR SAMUDAYIK ENGLISH SCHOOL,Syangja,Private,2063,
shrestha organization And construction,Syangja,Private,2063,
BISHWA DEEP ENGLISH BOARDING SCHOOL,Syangja,Private,2063,
ASIAN GEMS HANDICRAFTS EXPORT & IMPORT,Syangja,Private,2063,
BISHWADEV ENGLISH BOARDING SCHOOL,Syangja,Private,2063,
