ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE,
Shiv Shanker Biscuit Industries,Kaski,Private,2048,
Hotel   Trek  O-Tel,Kaski,Private,2048,
Gandaki Home Pipe Udhyog,Kaski,Private,2048,
landruk petroleum pvt ltd,Kaski,Private,2048,
Gaurishankar Toothpest Udhyog,Kaski,Private,2048,
FRIENDS GENERAL SERVICES REALESTATE,Kaski,Private,2048,
Gorkha Carpet Industries,Kaski,Private,2048,
Pokhara Noodles,Kaski,Private,2048,
Sunrise Trekking & Expedition,Kaski,Private,2049,
Pokhara Siting Tours &  Travels,Kaski,Private,2049,
Dhaulagiri View Hotel,Kaski,Private,2049,
Pokhara Dairy,Kaski,Private,2049,
CHHAGO PLASTIC INDUSTRIES,Kaski,Private,2049,
HOTEL J.N.F.,Kaski,Private,2049,
HOTEL BUNGRAYA,Kaski,Private,2049,
Gandaki Byapar company,Kaski,Public,2049,
ANUPAM FOODS,Kaski,Private,2049,
Hotel Pumori,Kaski,Private,2049,
Ammbsidor Tours &  Travels,Kaski,Private,2049,
PRITHVI RAJMARGA  PETROLIEM,Kaski,Private,2049,
Mountain Everest Treking  & Expedition,Kaski,Private,2049,
Monica Travel and Tours,Kaski,Private,2049,
Mu.A.Ca.Ser.,Kaski,Private,2049,
The Gurkha Village Resort,Kaski,Public,2049,
Bhanchha Ghar Pokhara,Kaski,Private,2049,
Snoyati Tours And Travels,Kaski,Private,2049,
RAJBHANDARI GUEST HOUSE PVT.LTD,Kaski,Private,2049,
YETI COLOR LAB PVT.LTD,Kaski,Private,2049,
Fewa Color lab,Kaski,Private,2049,
POKHARA VILLAGE RESORT,Kaski,Private,2050,
KALAS DISTRIBUTERS,Kaski,Private,2050,
Gandaki Gas,Kaski,Public,2050,
ALL SEASON PVT.LTD,Kaski,Private,2050,
Shree-Laxmi Oil Industries,Kaski,Private,2050,
HORIZON TOURS AND TRAVELS PVT.LTD,Kaski,Private,2050,
GANDAKI OIL MILLS,Kaski,Private,2050,
GANDAKI CABLE,Kaski,Private,2050,
Sangrila Village Resort,Kaski,Private,2050,
SANGRILA VILLAGE RESORT,Kaski,Private,2050,
KRISHNA MAN SHRESTHA PVT LTD,Kaski,Private,2050,
LEGACY HOTEL,Kaski,Private,2050,
YETI TREKS AND EXPEDITION,Kaski,Private,2050,
MANIPAL EDUCATION & MEDICAL GROUP (NEPAL),Kaski,Private,2050,
HOTEL GLACIER,Kaski,Private,2050,
SORATHI MOVIES PVT.LTD,Kaski,Private,2050,
DIBYASHAKTI TRAVELS PVT LTD,Kaski,Private,2050,
ARYA SERVICES CENTRE PVT.LTD,Kaski,Private,2050,
LELE PHEWA HOTEL P.LTD,Kaski,Private,2050,
HOTEL SAINO IN PVT.LTD,Kaski,Private,2050,
SHREE NAWADURGA TEXTILE MILLS,Kaski,Private,2050,
SHRIJANA BIVID SEWA PVT LTD,Kaski,Private,2050,
HOTEL NAGADANDA HIMALAYAN HIGHTS,Kaski,Private,2050,
HIMAL SIGHT SEEN TOURS AND TRAVELS PVT.LTD,Kaski,Private,2050,
COMPANION FOR BUSINESS PROMOTION NEPAL PVT LT,Kaski,Private,2050,
HOTEL MOONLIGHT RESORT,Kaski,Private,2050,
GRIHALAXMI GAS  COMPANY,Kaski,Private,2050,
SANJIV NIRMAN SEWA,Kaski,Private,2050,
SPACE NEPA PUBLICATLION PVT. LTD,Kaski,Private,2051,
